image_id,source_image_sha256,region_map_path,region_map_sha256,regions,uncovered_pixels,uncovered_fraction,map_width,map_height,map_dtype
IMG000318.jpeg,ad4d4a8524ee6beb12a48fd47799f1c1908d69134d0e95d33b7c4610a03e4faa,region_maps/IMG000318.png,d43aca8bf90d83622d324eb87fa95179f9bc8b46398d9cdca6e4e4ae9f75f3c3,7,3136,0.4900000000,80,80,uint16
IMG000319.jpeg,f8429bf1d78069138a42015ec5cbd2fae04fa50a56be9b48f7a82e7afccdb605,region_maps/IMG000319.png,37b4112db3f705ec99888da7570072c06c4b6c5b4cc2da4a3eb34bfac914b62d,8,2562,0.4003125000,80,80,uint16
IMG000322.jpeg,057b4a8d0fa287d6dde04ad1397be13862cc2bfc525d23bd0c8ac2722ab8da4d,region_maps/IMG000322.png,3b42eccf317ae7dbdfb977c0c4f6c9f8867b5a85f79511ec3952bbb009ca4d66,5,834,0.1303125000,80,80,uint16
IMG000323.jpeg,91b03683666f7418258a0c4ea18e51146adeb74aa8022283e31081673cc07d9e,region_maps/IMG000323.png,9230bd372c220571cf92d3eb167efe9aa616e05ba5ec3db2067f9d117f10ae07,26,5324,0.8318750000,80,80,uint16
IMG000324.jpeg,390bc029f3df27bfb42448081dbfa82d4a47e24e35c163fdb2a2baafea05f623,region_maps/IMG000324.png,ee0197e87d408e438e1420f53a510fc291d4a49f004b5282a80884ca9e8c4df2,7,5988,0.9356250000,80,80,uint16
IMG000325.jpeg,e1b078a2e9425196cf124d0e99b75309a80b4a78fe7b2012e609451e1ec97900,region_maps/IMG000325.png,9d7fcca4713584d025fb3244e3da0c93eb3473fea75bec68a07badccedfca46d,7,2757,0.4307812500,80,80,uint16
IMG000326.jpeg,83fa0e44ab3e3402ecc598ecdc88b8b3cd09d89931953d0dcf89b1747bc89dff,region_maps/IMG000326.png,093e28c4fc2c816aab20d1cb8719aa3af1c3a8f117e4921a9855396c0ee6b96d,7,2706,0.4228125000,80,80,uint16
IMG000329.jpeg,963a145d42405894c9348e8f1535e0df027e443ea475bbe9835e2f69ff3b956e,region_maps/IMG000329.png,b896dfc3e8c36923d4c8f1113add0dfd385f8bf8d3714d15f567e6863f588ae3,9,3624,0.5662500000,80,80,uint16
IMG000330.jpeg,76b786864ddd0f9c6d1bf0c43f44d0706ff1f310755227e0f3c612232e069aea,region_maps/IMG000330.png,ff68694126283be2845d817fb1b9a31482c4fdc143247109a6e75eae83ff8c7a,4,4120,0.6437500000,80,80,uint16
IMG000331.jpeg,c47ac3842b15599b84f855c4d4ebcf4c00d8ed44aee531930e6b9ed92c2af8a6,region_maps/IMG000331.png,d74b302d596678e6d59945509bdf8724a23ee4e872d660d9a0161c4653bedee5,7,66,0.0103125000,80,80,uint16
IMG000334.jpeg,d2e2f7fddb1e43aeb27eddde9b431bb2ce67db0ac2daf9bf772931165a748d3a,region_maps/IMG000334.png,9a5a54d2b196494c6c9c31642133656fbc885babac653dc066fb81b390a4bbca,3,4528,0.7075000000,80,80,uint16
IMG000339.jpeg,6147d37d618154267887a68a1a6de823b04702b1cb1be7f32e8fa69d2a41d4d4,region_maps/IMG000339.png,12357dc043f5cd87a0f0d8a5f39e472781cf5621eda51975679c8a9bf92348a4,7,3181,0.4970312500,80,80,uint16
IMG000341.jpeg,d14531e30bdba81ff419f4235f8a608722b4f4c208d482d0b06ace936887e489,region_maps/IMG000341.png,b7c0ccc4714b7f92d8acf82de159f4b05328f44b8a95cea270e80e6205238a7e,6,3378,0.5278125000,80,80,uint16
IMG000342.jpeg,98cf4628fd531c3ec57f3f6026b5bc8c3e1557a62018a778d45eceeefd52489e,region_maps/IMG000342.png,a6e644b110df47370dbe6285d03b0aa15a0963a5ac9a36072c0c720bf9d2af3d,4,2396,0.3743750000,80,80,uint16
IMG000343.jpeg,b2fa554a974ab754646cb215f09309537794d6275e2cb1b6fc3223d0404caf98,region_maps/IMG000343.png,8eb2846f502ca92a7ac5a2345c5364ae5c5460d1ada4baa828d4f17dd5e37c3b,4,94,0.0146875000,80,80,uint16
IMG000344.jpeg,07dafb4b664381c8cffe39e6f9edd1a3a4ed6cbd63534cac03d7595131ad6b0e,region_maps/IMG000344.png,7f560c7aac9e9aa39c54be68cd779be37b29df4a07694b6f1773f462cc400b9b,6,2613,0.4082812500,80,80,uint16
IMG000345.jpeg,4da37f7eb1b7a345e135917a8edb0f2b9c9e701258bffb7ec256470642527510,region_maps/IMG000345.png,b18424dd044d52ff5cf899376b63212beb3b99e4caeb87e4409f36c99931c70e,6,2457,0.3839062500,80,80,uint16
IMG000346.jpeg,412f41b4c17e646fd3d9477cfcc12f8641110d240d6b9a91c7116fd46b12c799,region_maps/IMG000346.png,71833c66376e3bef6e9ce855a6755a31049a82a22e4c9892287d4ff0e22a090a,4,5896,0.9212500000,80,80,uint16
IMG000347.jpeg,5d10acac77ce0e22a6dff1ee8b31b1df3e34326da8f8cfc117125c6f857e21cc,region_maps/IMG000347.png,3a059507823d4031b5e763dea4fc1f0b5c07f778fc3af476ccd4772a4c916fbe,3,833,0.1301562500,80,80,uint16
IMG000349.jpeg,185f022efe7a835bae1911e173a3469d65364a1b9a2a3477e463bab352da6e41,region_maps/IMG000349.png,cbda3e421d661d28148cac3e19a46b51dbe02bdad701cce426e983b7177861e8,5,2800,0.4375000000,80,80,uint16
IMG000350.jpeg,8f2e5868596d3548e8671c84339b46fa24d86714b1ef670169231c053fba5a75,region_maps/IMG000350.png,de37552787ed3ceb9a81f0eb4d8b74f86f6dc92ecf23f9b756698d77fd2fcefb,9,4756,0.7431250000,80,80,uint16
IMG000351.jpeg,e398a1c73f25b76ecaf472d1fec00bcb4218cbdaf0593bd0c27f7bd9e699aa63,region_maps/IMG000351.png,720e3c2ac7483a9756b994f8618215921009b17b7d5cca08a580db4d515b634c,2,1102,0.1721875000,80,80,uint16
IMG000352.jpeg,675038d3b88012ee2f46a8f8bd4058159fc3615037c5b62028bd4f3c4a884a4b,region_maps/IMG000352.png,64b5e9a873d817e54f1122e9dac181b4160bf86d39443f96fb8f15709d3f00b0,3,6112,0.9550000000,80,80,uint16
IMG000353.jpeg,1d658b3cc56d00ca3cb70c143344d36f3e1bd4612aceda9c5943512fe7bee993,region_maps/IMG000353.png,984b941ae1c5b8ef8bc37bbe5c98e89e1845489252b184420bc6b59668f63ca1,3,1283,0.2004687500,80,80,uint16
IMG000354.jpeg,ee85a0a7ea735d00fb73b002b811f1dd855275db5fbf2040464363e5b0ecc8f9,region_maps/IMG000354.png,df4873625a2b0b72036d0628e4f30b188ccf901eeedee1a7ef0341ba6b865aaf,11,1248,0.1950000000,80,80,uint16
IMG000355.jpeg,79a06005f823295877a071c7c46bb323eed0614f4ca6020fbd840f654b0fda5b,region_maps/IMG000355.png,0a2affc55d50100883cc3a2ab12eefa4016874382433041b5de1b513af2a2f02,10,3077,0.4807812500,80,80,uint16
IMG000356.jpeg,728099bb0e590cec79d66b7bb979f077f6c0d5b414bbad93a6f88878af87e700,region_maps/IMG000356.png,7087c3f5fe1eabdd2e8a05bfc47865b52b0f8a7aeba6adf53907534a3943c2d6,11,1668,0.2606250000,80,80,uint16
IMG000357.jpeg,1f8c0b76845d89ce025ebe03356639e680197c65817c50c77d40f5334e33fb2c,region_maps/IMG000357.png,8025b01c1dbd8a9a3084bcfa10665745502fbaaa966a1549ef6d6abcfb761401,4,127,0.0198437500,80,80,uint16
IMG000358.jpeg,9715ec8403b5b38f53e1516f50804ad4ca40f969a9a88c9b0d985eb64c33f4f9,region_maps/IMG000358.png,0c0bebf67ebe37b07dd3b8056a17919f7c223f0c230d6e1d2f520ef922b3edc6,5,172,0.0268750000,80,80,uint16
IMG000360.jpeg,d48f7ad14d46a8ecff48a3df2190042de50287bbd03ebc30ac7a555bdb866315,region_maps/IMG000360.png,8302da3d7d79f808e5e6138a1b779e996735197e89294dfe677371c4e67d3d99,8,102,0.0159375000,80,80,uint16
IMG000361.jpeg,a730a90a7378ef3137d30b0d4a1d4591be2870ad5ee963ae0f2e46144317aa10,region_maps/IMG000361.png,54f2f886538d66a59824c5fee6802a7da5d13d9e12a7f8ef8af2a8dd755af6b8,3,4815,0.7523437500,80,80,uint16
IMG000362.jpeg,b13d7198fc8c2c2af0fb1100ea7a0f89817e5fa58eb90656b513baa4980f391a,region_maps/IMG000362.png,8f1a0716ade098c75baae0787e56a4bbdad0f7ac5bb816e0026c6bfd8c07b8f3,10,1415,0.2210937500,80,80,uint16
IMG000363.jpeg,077d26290be9fa02c239307c8f862020374dd01a9588d6aef472ed67201bd6af,region_maps/IMG000363.png,47cb41eeb27d779730271d1c2921c080f7ccf9f21766ab45cec80b8d5ef8588c,6,2224,0.3475000000,80,80,uint16
IMG000364.jpeg,a577e28e7c994620a748d1e2bcb2edaeb88fcd61e5f05658d64599b67e5335e8,region_maps/IMG000364.png,620cd8c7a8be4a76514b6a1f1dd7b51b13881f31bdd034c89faf96bfa79e44d0,5,2371,0.3704687500,80,80,uint16
IMG000365.jpeg,9125e3f7d5b7535424f115da47ad420103a1e57942576aca7c389e5835a706a7,region_maps/IMG000365.png,0fe09794e9efe1ab08e06dea6fcd34ebc6afa810c8326b1b7931ebc580eec20f,17,1331,0.2079687500,80,80,uint16
IMG000366.jpeg,b36d903b96057426bb93647eca1c8888ea6a5a81d7cfdaf60fc08515cfd7c7d1,region_maps/IMG000366.png,5de6f375ffa87d9eb72ba28573e5239926e3dc357200f9bca8573a39af262927,6,99,0.0154687500,80,80,uint16
IMG000369.jpeg,91be091e66886c50e751dee705e1f3b32a3ed95f244a64733a64aaaf4b1531fa,region_maps/IMG000369.png,a62dd4488d161a9c9cf2f6b6e21a92be240cf5376eed0096c84244b4da2f22dc,7,4984,0.7787500000,80,80,uint16
IMG000370.jpeg,8f38776cf57189c92d6cf3ce7a18a1d3098c1109916c4aa796a57fff3f3a33b9,region_maps/IMG000370.png,e41e884a469f3f5a88d9671041fefa2868a6abdff358b6285b4a92bc9e0cac01,5,2389,0.3732812500,80,80,uint16
IMG000375.jpeg,8db65fdb49dab2979ac67ba005a0b349f4a42798cafe81ddc89284c5da26306d,region_maps/IMG000375.png,7fe97e29b70e3d22d21122a9476b81ce7d974322a8eab82bef8eb806d1ced19a,8,2966,0.4634375000,80,80,uint16
IMG000376.jpeg,2f0f830ff4032045a5610b2c6bebcaceabebcc03017911f03ad03fc0e7d42839,region_maps/IMG000376.png,155169e2c167fdb86b7a5908e482297934bda19fc78dd845f413804bf6d5470c,6,60,0.0093750000,80,80,uint16
IMG000377.jpeg,f7bd78ba46f5388adafb798956c6f97ad8dd4c16bd67623da5803bcbf143e21e,region_maps/IMG000377.png,7b9f378f8c715ed2659fcc2dda24c92b69dab420fa255ab7cec9a91044f8e5c8,5,54,0.0084375000,80,80,uint16
IMG000379.jpeg,356ee93e054ff8a8f425657b5993c88ae205d75f831a00c0f35cda2077cccf3e,region_maps/IMG000379.png,3daec1ae6390aa6adf796eac6c2e0e3eb6b223220c6dc5a449512626e6f3d6a2,4,1984,0.3100000000,80,80,uint16
IMG000380.jpeg,4714c545efae4b8fbf9c1b99fb38676b75273e90fad44acc51f4fa66962a7405,region_maps/IMG000380.png,5052f33aec0b3ab88be19fb7b77f7b7d0fd65724bf3771652fdd4030e94af832,9,557,0.0870312500,80,80,uint16
IMG000381.jpeg,36a3eb1d359aa2ecc15e5b9823628b7affff6a4fd7d84b44476f048400729190,region_maps/IMG000381.png,8d1d3a6c66389836d91d438aed5bf3ce13c7d99bb96fcb9fef1e74402e45868d,5,4426,0.6915625000,80,80,uint16
IMG000383.jpeg,4ee5f4a53da328a2c0fddd7cc57fcb08c7650c586b89d2fd95f793526d357e13,region_maps/IMG000383.png,c0e1f80dd0ddad66a902a219928fda0bba50ff284eb22344d2ce6f537277907b,6,1998,0.3121875000,80,80,uint16
IMG000384.jpeg,7aea901375caaeb07d50c3179b478f8a5bf20c4aabd6caad705db1a49a69d8b7,region_maps/IMG000384.png,2202d5048ab104577404ef548d018c5d851fa8b0daa7c846bd3aff9b86fda115,4,2178,0.3403125000,80,80,uint16
IMG000385.jpeg,a2e47cb2d54cb11963dc1c21bc523bdbaaacac5ab2cc8378198e5bd3bf514b9f,region_maps/IMG000385.png,5bd8750860e504825ce5e61158634a6b052a7225e6b39ed8ab176fea4d344b76,8,1937,0.3026562500,80,80,uint16
IMG000386.jpeg,571981774ad685e4c810bd58bdbc46fc097c9d39e382903c836968e2478cd8ac,region_maps/IMG000386.png,4b71eebd4bab5aa3a9334ea47aebd11a68bc821fcc132aa640cf9c77b3b813e0,17,1559,0.2435937500,80,80,uint16
IMG000387.jpeg,f282aa6e34c7ad68b40db30824d32ff3154836b07a298134d251768d88de25e7,region_maps/IMG000387.png,f670d579c3faa58abecd5ce1feda2086fad637ce52399b42b0021fca76213920,4,142,0.0221875000,80,80,uint16
IMG000388.jpeg,2408aa327fbb5fe3eedbd879d72d478a3d47121f31e02a51c6278a7795700773,region_maps/IMG000388.png,8ca04afd0369205b238d0d1f66cdc20fa1a04dfad15a2de61849fad4807199c0,9,15,0.0023437500,80,80,uint16
IMG000389.jpeg,1a3a8ad41e3da7bee6766b94a16807c3963786a1b611949ed0a77bbe8d27d79d,region_maps/IMG000389.png,17c224543327c7c76b26c4ac089dc9fa943f696b072d20b395efc39af49eefb4,5,99,0.0154687500,80,80,uint16
IMG000390.jpeg,773e88a9f01ec534e38b93092addceef56f78e3d58c666b6732c01bbc6669439,region_maps/IMG000390.png,afc52dd86aaf6d5b424f92f579f30e713528db8f168ee1f67f1db93d0a59dac1,3,5198,0.8121875000,80,80,uint16
IMG000391.jpeg,495a7199f0e1506fc564da5a72bc7ab8400fb06bf7a2e82e0ba0d8be1e3594fd,region_maps/IMG000391.png,832062c7cc74b04c41e7b12eec987471f17ca1d08f2fed1acfa20c94a77005e7,10,2473,0.3864062500,80,80,uint16
IMG000392.jpeg,1176142ff474b7ca4115770992d8a899772d0423c104c254aaf6ea0dac8c6fa3,region_maps/IMG000392.png,846f9f17adbf3024471ecaa043e3bb3336d29541c27ea24f12d9bad6a247392a,8,4234,0.6615625000,80,80,uint16
IMG000393.jpeg,75ff81a1e1e0a3ec844de0c20c20a26bd570d52d1cb76e67cd601de297e0fee5,region_maps/IMG000393.png,66671dacd87e2c2361c874fb547fe7901c3ad75b68b6aefb57ff7c289fee8af6,6,3213,0.5020312500,80,80,uint16
IMG000394.jpeg,700868c45e76335a3b50845f0f5547a3a98fc5e9f76dea2167922834fdb42506,region_maps/IMG000394.png,402df6f7348293dd50556a0c508b0896b909e2827b0b76ce38eb38d272a9acbc,10,4445,0.6945312500,80,80,uint16
IMG000395.jpeg,6ace66333adc2bc61adf2300cc8db86817aae323e7c6b6dca0a5a76bd04b1fe4,region_maps/IMG000395.png,e78073e247182dc406ac06a7783bfc0dab5c27da66353a5cfeb24bf4bb2e0b61,8,2844,0.4443750000,80,80,uint16
IMG000396.jpeg,45b3ea10fa4bebba78cd5a05fd7935d111180adb70779aadae09743be0227273,region_maps/IMG000396.png,951edf0f73aaad3ee96b987286c4552579393d4edb113799fbaf422c1ad04806,7,4741,0.7407812500,80,80,uint16
IMG000397.jpeg,d5ec39956d9cd702e809d30bb2a0fec8f8234e8cf932c4a1f0c588329be0cc70,region_maps/IMG000397.png,4bc4e83a32d11b425bf59e488181910a6a878223907e0efdb9bd662627491e64,7,3796,0.5931250000,80,80,uint16
IMG000398.jpeg,0f35d30a8d62b1fa6f8c954d011b1fba0887065e620717ce94092bccfdd8624a,region_maps/IMG000398.png,4142d55fda06e381039577f16eca88625f0698b48a6ec2cef05c9921107c6666,8,1915,0.2992187500,80,80,uint16
IMG000399.jpeg,215cf2fde03197522bd28d563c350a86397e670f9345a18969d9e91a57c67c48,region_maps/IMG000399.png,c5d1a4ed0300ca05b544c859fcb6a6d6a4ffdbd4f2128a93396f8bb35149361c,6,2962,0.4628125000,80,80,uint16
IMG000400.jpeg,abed06fd76bff88ea8548f9ce6269450fd705da86559f9b9c4418f1e11276ed5,region_maps/IMG000400.png,e3870ea3092ebb7cf4951cb314aab4b62d25d5c48f56fc3c3129a25960edf45c,8,3520,0.5500000000,80,80,uint16
IMG000401.jpeg,96f31a1167e306c68aab1adc4d27a04d260fdb8de4cc24c2a330c4bac952069d,region_maps/IMG000401.png,931716e819970e55b30fa0056ca03bbbaa2228a3c4e382cc867f23970dfb96c3,7,3337,0.5214062500,80,80,uint16
IMG000402.jpeg,70f612cbd87a1cdd6ae4aa1b59bda7026e98e32682bec734d958aa2cd7478c85,region_maps/IMG000402.png,363fd0770c727613e17f93c7e82006347953a5967970bd53d3925d6cc1b1b2e3,9,3708,0.5793750000,80,80,uint16
IMG000403.jpeg,2c227b9c9b038d08df98e2d8873a7da984bd45143545615f0f494ed83b12c7df,region_maps/IMG000403.png,0c6ddc4d9c779ae186788e366e972926708faa8d777566f7ae852c69db12e27b,7,2413,0.3770312500,80,80,uint16
IMG000404.jpeg,c9a7aaa7bd850389b0a4295c4afc6b55e8938a4fc6aa01491ee4f143f80ac063,region_maps/IMG000404.png,a53266ccdfa365cd130a6acdc897118998d17b46a87e9b88370424698e92f0b2,3,4666,0.7290625000,80,80,uint16
IMG000405.jpeg,716dd54ba4c7332a4ef50855687a16b9aa99ff2d5d29c6b39a0f7aa63a7c7cbb,region_maps/IMG000405.png,e817c117620735db0783363cfa8ff41e913ab1e5790025d8cab185862ee6865a,6,3787,0.5917187500,80,80,uint16
IMG000407.jpeg,3cad2179a35d5c0d62aa562e3b583011cafb926aec960de6bd05801eb04a610d,region_maps/IMG000407.png,dbe5ae610a4beacda5f7db8eb8ff9f31daa96e12e069eaa237a9b6422795451f,5,4470,0.6984375000,80,80,uint16
IMG000411.jpeg,270aa0dfdcf447c973e396a4d28beae52f0905a28770ca7a73adb1c026ad4d9e,region_maps/IMG000411.png,b0ff6930ee90d12173674e3c700cb5558f0fdeffd4cf9e35a0d7f5fee50316bd,6,2371,0.3704687500,80,80,uint16
IMG000417.jpeg,a3b7a74ba3f49914867c3b7ecd57b9a21872eaf47199d1feca86c714df1a1964,region_maps/IMG000417.png,7ae65a14d45503b2e3a14b844c463e5fef76dc4d89a838ac61f44d013ba21b97,6,4592,0.7175000000,80,80,uint16
IMG000418.jpeg,b853b6a25c6ae5ab27785507e7b1f6d77e2a544554bcd16f78dfc4467cf49fa8,region_maps/IMG000418.png,8d0cf8fc4d928c2dadf7ad0fd1efe382d71d7595ea6e1f9153454280b5c84559,6,3693,0.5770312500,80,80,uint16
IMG000419.jpeg,958ec3b3d5d198c2c20ccfb6623b1add2217a73ab99998538d3383f2ab61779c,region_maps/IMG000419.png,087b48c33bcf66b4118c3368c178b01ce880bbcb8fae6bcffa5fa88a2aa7f370,4,41,0.0064062500,80,80,uint16
IMG000421.jpeg,4a791d6c6dd8d648563f94b4d935f71f3917bfba024498cccddc966c76afc444,region_maps/IMG000421.png,7f7a1f9defec21dd8686b0744acd825fd704783ee72c31522421fea87aece71a,8,3119,0.4873437500,80,80,uint16
IMG000422.jpeg,b8c48ca3aec131443368e2dce2c4cae3c2e38730ac5ceefb4f8b3ced448fbc1a,region_maps/IMG000422.png,98741cb1c65d876281de92d2418938fbba07b34a5801c570f86883d0a4b4888c,4,4128,0.6450000000,80,80,uint16
IMG000423.jpeg,6b70bd71e6fc35c9d9a3dab87d18d4d9129e0ff3467187a01ddc3a383bfcff80,region_maps/IMG000423.png,86b36a190bdeed9cfe4626a4debcd705e64f11f614f7f234df63c1a6c0b09c23,10,76,0.0118750000,80,80,uint16
IMG000424.jpeg,7bd442b685385fa33cd79d34f83c991c4051e5db3cd57eb398bf0334192af7ee,region_maps/IMG000424.png,2720cf9cf5ef6438cc06d20abbd145fbd43c029902ac2f0293e05e5bb53971d2,9,1177,0.1839062500,80,80,uint16
IMG000425.jpeg,9f00beebdae212d0b401373ba7353f80af2d4fb36868b41d2cdc540a6e566da2,region_maps/IMG000425.png,f2904dbd87dd9a25b50301cfe0cd108bf5e2e328d9e8283420800c9f94f3be3d,8,1066,0.1665625000,80,80,uint16
IMG000427.jpeg,733229badea878f7099dc7536475f26a2fe801c63005103746ed2a2419130369,region_maps/IMG000427.png,ddd30d0e0842a5995f0486bfb17d0fe335f83f4a0d7e9f4a9c0ddc3fe880dc25,5,101,0.0157812500,80,80,uint16
IMG000428.jpeg,baa51271704e1ec5d4493318d1e899e6486a5eac779cf40084745dc975b810eb,region_maps/IMG000428.png,4b43f0f5fa282cd867007d814a533b3f7099417dfa54afa64dd6001fca10eb48,5,117,0.0182812500,80,80,uint16
IMG000429.jpeg,5d7b78d18a50546e3d3ff354522fccc350b29f3688bd2ec0990befa1a682cce0,region_maps/IMG000429.png,fc997737e8960a322ae622bff41010522f5f3529a9a62eae6c91caf0c222b8c8,9,2022,0.3159375000,80,80,uint16
IMG000430.jpeg,1f90054dbce1eb245f25376792129ed3f11be013dedb9679884d395556983762,region_maps/IMG000430.png,4e925d3bc9dda7ec93ec9eb44527ac4571e6f9606615425eaaaa34d7c2421235,6,2174,0.3396875000,80,80,uint16
IMG000431.jpeg,21bf83b43559702b07143e35ca626a6b8d4f3b9b8b168151da8ed79293c637ff,region_maps/IMG000431.png,1d5a8ff34f25c80fa541779f6af56da31d4d2fcb4aa17f81e8fbd2892c604737,7,2261,0.3532812500,80,80,uint16
IMG000432.jpeg,541f122824446d57a1e919101dcf909b9708f796af0a9e9027a7b198afcc3422,region_maps/IMG000432.png,62d14864cb04cadd2efc0b9fbfc34583723dde275ca4369f368e290d55d33b5b,6,3601,0.5626562500,80,80,uint16
IMG000433.jpeg,45caa043fa15b1e4979c9ca371c477240fda1baca3e4e6fcc1753b07d73cdae6,region_maps/IMG000433.png,7d78da5b74a67365b00695a2873f794d84c2cf516e43f78f52f19993d230704f,5,2449,0.3826562500,80,80,uint16
IMG000434.jpeg,6c84804f496399766c4921ac9adf2225b8f0c74fd151a8782ecb6627bb6e2b21,region_maps/IMG000434.png,0b76f0b3be3958f9134929116973a3b628c701c5af17ee19115ecc6c0ad55340,5,2020,0.3156250000,80,80,uint16
IMG000435.jpeg,bf6267569e37ac29ac884442e299f937c54349a51c7ad06f8cdf23c54b3290b7,region_maps/IMG000435.png,be618b736d352adff12e10a70c9a7c578b4800ad2ff94f5b348baea60185525c,11,1185,0.1851562500,80,80,uint16
IMG000436.jpeg,cf95b9db213784d32b2987d603335fc56f571f5bdae026e9cfec8caae77a02df,region_maps/IMG000436.png,29c4a620e9494a20b3db90a86208cdb6e6cf9e1c8cf4b4e73afd11c3e9684036,8,1142,0.1784375000,80,80,uint16
IMG000440.jpeg,7166f3f08956bbc8c9e39c77712e72623636f6e7909cf73114fee881705c33a7,region_maps/IMG000440.png,a988ef5382bb726d1d27a165ccf7522e12877fdb655f01276976031ea5119b7b,7,3048,0.4762500000,80,80,uint16
IMG000441.jpeg,c9d2def588a67de98e9c76c5662eac7f95568fc46066f4329f679d27030a7d2b,region_maps/IMG000441.png,47d0e515bc53a63735239b6c7dd0d6c7323abf96f9dd0449b76d4064d4e89428,6,3828,0.5981250000,80,80,uint16
IMG000442.jpeg,b802d4b23f11567f46cdb81bf0017f606cbd943ee31bc29d7924a87563911ef1,region_maps/IMG000442.png,170454847a37ba943fe7a21f521cac616bf323894993b6bbfb63bde466b9be7c,10,1493,0.2332812500,80,80,uint16
IMG000443.jpeg,f2f27d9325a81924ee8fcc5c1ac86bbc57a5e7cb8ce6433ae90666b5db1bdd69,region_maps/IMG000443.png,c05a91d9eb65e45e91a9f4d1fb0b62db2363c3f7925fbaa1cfd6060d29d4d1bc,5,1984,0.3100000000,80,80,uint16
IMG000444.jpeg,01c4e1b438209c5679a36f5d5f002087d98ad8e8139973e342329b8d2d0ef712,region_maps/IMG000444.png,f3be5b67c4b8894d220d75bc5abddd4bc4674408001b7f9cf43ad373c670937d,6,3499,0.5467187500,80,80,uint16
IMG000445.jpeg,602a8935308c85172641a969f474ee054d7d0f4429eb1b635fffada218f56b51,region_maps/IMG000445.png,ec593f2d8f6f98842bdf872f5c04b13c984cc354c11658303418e3ade7f007be,11,2700,0.4218750000,80,80,uint16
IMG000446.jpeg,feaeb2517a4acedaad5c0478e13efd116f3f1a16abe71d4a4cb12bd4a3b00241,region_maps/IMG000446.png,a9034a8d92650bd4d9a74ffbbe536db5de94d819acef4796cf972db84ec647cd,23,4270,0.6671875000,80,80,uint16
IMG000447.jpeg,d2e8c1e2cf9467f24b57f37d50037d219cd7405ca771d14fddae5fffe9aaf754,region_maps/IMG000447.png,188139136ea4d4dde2cacf6019f8437e6ff8bc8b05d3d17b00ad8ad9700250c9,8,2809,0.4389062500,80,80,uint16
IMG000448.jpeg,2934c1ccfc8d0172fb0e16dc71e39cac6af4c12b6909d9db57f080761c5a28c7,region_maps/IMG000448.png,f566e545a8e77e1c68825cfaa4e26ed0c5e8ccbc771e63b4a55018c9e8bcf450,4,1384,0.2162500000,80,80,uint16
IMG000449.jpeg,31f2602e842fb486664118a8800a89f48f4ad9ba8400f2f2087ff9ab468ad84c,region_maps/IMG000449.png,d234caa12e2d826a485ac2ae2977d8fad19cc18459cd2f2a3c5d2d33208de735,8,4026,0.6290625000,80,80,uint16
IMG000450.jpeg,cdc8f77f1c07622901cb80177235cf65b3a09090863a167a1f5f0f5744f2639d,region_maps/IMG000450.png,48a0935987f85f03ecad5f26e9dc9e38fdda692601d9c59df644ac02e88b6b91,8,2771,0.4329687500,80,80,uint16
IMG000451.jpeg,0b4e25f592cc3f350193623da55c2d23f9af4576c97524b8ad3d885909daceec,region_maps/IMG000451.png,4d0a38181734f8583cca5a308509702e4ced27122ba1c6c4c9e22f7c64f2589e,5,3362,0.5253125000,80,80,uint16
IMG000452.jpeg,9f1bf29a35aef37d1ad46c81d20a6246db841cd1f30ab2d0299fb9c71aff6eff,region_maps/IMG000452.png,6fb882dbfafe67e2254d40f579a895c35c47f74f43d74efc416bb465f07a19ff,5,2459,0.3842187500,80,80,uint16
IMG000453.jpeg,30f962d03cfef82d458e739abd0cc65cfece5e3901f516a3c365c4bcf622e80a,region_maps/IMG000453.png,0cb9408735ce3055caa5d12b95a699e894c397a2bf1d60c1f52d98bf2cb90067,11,6024,0.9412500000,80,80,uint16
IMG000454.jpeg,c6fb4055613cf33cd7016759a8d85753c936df7e8198a895178136c471026386,region_maps/IMG000454.png,ee3d9294eb86bd00a8a6062b33005992b0af35f152c525e0841bf92459e6cefe,14,4294,0.6709375000,80,80,uint16
IMG000455.jpeg,37b4d9efa83de87d79a16788a947348712201c5266e1d13b8b394b4983990104,region_maps/IMG000455.png,3c81bb8d3d37820f08f358b1919ead661e4e6cf4910da85cb5ae78b941fcf4da,6,108,0.0168750000,80,80,uint16
IMG000456.jpeg,1656ffed0d5d82e1ee1e9de79c4d71ea0b9a41dfec1ee1786dd1d0dcada4d665,region_maps/IMG000456.png,b83ae88f1792209ac6f8e7128f79e2da3895a6f9f1d2420cb3af9e810d000f1d,8,222,0.0346875000,80,80,uint16
IMG000457.jpeg,9de684751dcfe7d872fd651a77645e26f395ffd494d510729e6bca23863065e4,region_maps/IMG000457.png,e46f3b45c1171d8f30e6ed07c3b6d46a999c15c840be07ed4d5f1133f63515c8,3,80,0.0125000000,80,80,uint16
IMG000458.jpeg,096571786710e0829ecba0fe501fc2c4a4f253d8f9be678db52fe2a741e29f51,region_maps/IMG000458.png,96697ca45ef6d709de3a8798f8f44d58a0031b0cb79ce9a308c5b30e8bc2bc9d,6,42,0.0065625000,80,80,uint16
IMG000459.jpeg,af0879975c581aee637a0044ee972b6295a15b388d6736e4bd001b23f04658f6,region_maps/IMG000459.png,70a57972c9f91090d1dcb0d9a1844feca2772fa3da925d9fe27496ec4672b655,7,3903,0.6098437500,80,80,uint16
