above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
55,18,1.0,0.3380294740200043,0.0,0.9999950175382653,0.2006162703037262,ground_truth,,,,0.8878926038742065,0.05901227678571429,btxrd-heuristic-000308,IMG000555.jpeg,0.05901227678571429,11844,448,masks/IMG000555.png,21a5e1961b19461779f5ce57719b304a83913552ac6d042b6336ffb1da41e686,0|255,448,9,,81,27,0.05996392697704082,3,0,3,0.7546529769897461,0.4876772463321686,0.15236300230026245,val,ok,0.12257852359693877,1,4,36,17,53
20,14,1.0,0.1796438843011856,0.0,0.9999950175382653,0.13342124223709106,ground_truth,,,,0.5440623760223389,0.025251116071428572,btxrd-heuristic-000308,IMG000556.jpeg,0.025251116071428572,5068,448,masks/IMG000556.png,b5f31cb7ae118b331c66496292fccc0b8d167d9ec167a920f90c0ffa891154fb,0|255,448,7,,63,21,0.025923748405612245,3,0,3,0.7125774621963501,0.2739044427871704,0.0005415811901912093,val,ok,0.14568219866071427,1,4,26,16,42
25,8,1.0,0.12148787826299667,0.0,0.9999950175382653,0.16647985577583313,ground_truth,,,,0.9696985483169556,0.03549505739795918,btxrd-heuristic-000311,IMG000562.jpeg,0.03549505739795918,7124,448,masks/IMG000562.png,907b442df2d93f3ac99825933067c7d8a03b10f869b31dc1575979fb5411813b,0|255,448,4,,36,12,0.0357292330994898,3,0,3,0.7452715039253235,0.4912766218185425,0.25032979249954224,val,ok,0.15000199298469388,1,7,13,6,19
31,10,1.0,0.13377009332180023,0.0,0.9999950175382653,0.1920304149389267,ground_truth,,,,0.0008791667059995234,0.08065609056122448,btxrd-heuristic-000320,IMG000576.jpeg,0.08065609056122448,16188,448,masks/IMG000576.png,5d4184370d3b588f7b609f02c0edfbe1196a475628f0fb960163bbe29a8b8325,0|255,448,5,,45,15,0.08281349649234694,3,0,3,0.7514818906784058,0.46606114506721497,0.01890750601887703,val,ok,0.15000199298469388,1,5,17,11,28
14,6,1.0,0.12112751603126526,0.0,0.9999950175382653,0.14483557641506195,ground_truth,,,,0.99996018409729,0.03360172193877551,btxrd-heuristic-000324,IMG000582.jpeg,0.03360172193877551,6744,448,masks/IMG000582.png,59279a72609648a3e4b8a7319bc0622fdafcdd79e7d50e66ce5769f894c23f2f,0|255,448,3,,27,9,0.03395049426020408,3,0,3,0.6418936252593994,0.4168887436389923,0.09074179828166962,val,ok,0.15000199298469388,1,3,12,5,17
23,18,1.0,0.1625746637582779,0.0,0.9999950175382653,0.15747399628162384,ground_truth,,,,0.002734500216320157,0.03396045918367347,btxrd-heuristic-000341,IMG000612.jpeg,0.03396045918367347,6816,448,masks/IMG000612.png,9b854cb49340dafa129bd6c58205646b0e5db4cdd96c3587aaaf8e7fc8a58ded,0|255,448,9,,81,27,0.03449358258928571,3,0,3,0.6675230264663696,0.2628321051597595,0.008566672913730145,val,ok,0.14041573660714285,1,7,34,25,59
21,18,1.0,0.11252542585134506,0.0,0.9999950175382653,0.14024615287780762,ground_truth,,,,9.087023499887437e-06,0.0032734773596938774,btxrd-heuristic-000349,IMG000628.jpeg,0.0032734773596938774,657,448,masks/IMG000628.png,4a71eee3a070adce411c71dbd6062afff5911ed13a50f9abee9d97269b25d23f,0|255,448,9,,81,27,0.003338249362244898,3,0,3,0.755675733089447,0.2366727590560913,0.007994881831109524,val,ok,0.13008211096938777,1,3,32,19,51
32,12,1.0,0.15555386245250702,0.0,0.9999800701530612,0.1867031753063202,ground_truth,,,,0.9993392825126648,0.04365134725765306,btxrd-heuristic-000354,IMG000636.jpeg,0.04365134725765306,8761,448,masks/IMG000636.png,95ea36aa63d908db971ee60281ed3f5154e5bf19c669685069e2b5a398244734,0|255,448,6,,54,18,0.043820750956632654,3,0,3,0.7582570314407349,0.46290111541748047,0.17530451714992523,val,ok,0.15000199298469388,1,3,23,10,33
13,6,0.9999999403953552,0.087005615234375,0.0,0.9999950175382653,0.16740404069423676,ground_truth,,,,0.9825350046157837,0.07679966517857142,btxrd-heuristic-000358,IMG000641.jpeg,0.07679966517857142,15414,448,masks/IMG000641.png,576d8de026deea7dee75897232199c29c2527daba31b73953bfeacbfb656951a,0|255,448,3,,27,9,0.07687440210459184,3,0,3,0.6690820455551147,0.42477428913116455,0.27707532048225403,val,ok,0.15000199298469388,1,1,12,5,17
21,6,1.0,0.07626843452453613,0.0,0.9999950175382653,0.14286154508590698,ground_truth,,,,0.6420046091079712,0.0010263871173469387,btxrd-heuristic-000359,IMG000642.jpeg,0.0010263871173469387,206,448,masks/IMG000642.png,22b7db6bbee24b68762127fb57bf4b07576c1df13866230d48ddb0140e4369c8,0|255,448,3,,27,9,0.0010263871173469387,3,0,3,0.7154713273048401,0.45493799448013306,0.08224891871213913,val,ok,0.15000199298469388,1,3,12,5,17
22,8,1.0,0.11402381211519241,0.0,0.9999950175382653,0.16886016726493835,ground_truth,,,,0.9999957084655762,0.019411670918367346,btxrd-heuristic-000370,IMG000660.jpeg,0.019411670918367346,3896,448,masks/IMG000660.png,254abfad4b687cc801115bceec2122c65551b36776208a293f794a9301c1c580,0|255,448,4,,36,12,0.019411670918367346,3,0,3,0.7483580112457275,0.4508150815963745,0.0035474072210490704,val,ok,0.15000199298469388,1,2,16,7,23
5,10,1.0,0.0682155191898346,0.0,0.9999950175382653,0.12196184694766998,ground_truth,,,,0.00017278725863434374,0.0,btxrd-heuristic-000377,IMG000672.jpeg,0.0,0,448,masks/IMG000672.png,60f7ff96d2b2a29ce91ab50490bb0d532dfdc926b5145255f7b794bc1ffb6408,0,448,5,no_candidate_survived_or_postprocess_empty,45,15,0.10107421875,3,0,3,0.4492858052253723,0.20542113482952118,0.00033038482069969177,val,empty_after_localization,0.14911511479591838,1,1,17,13,30
5,6,1.0,0.09263882040977478,0.0,0.9999950175382653,0.15100525319576263,ground_truth,,,,0.999996542930603,0.01460857780612245,btxrd-heuristic-000383,IMG000681.jpeg,0.01460857780612245,2932,448,masks/IMG000681.png,d9f2cc25080db11b056f34c4688aeb6038abbd395d2599111e5afe72165919bf,0|255,448,3,,27,9,0.01476303411989796,1,0,1,0.47237908840179443,0.33705708384513855,0.15155385434627533,val,ok,0.15000199298469388,1,1,12,5,17
8,6,0.9999999403953552,0.07942494750022888,0.0,0.9999950175382653,0.1537352055311203,ground_truth,,,,0.9998522996902466,0.02467315051020408,btxrd-heuristic-000384,IMG000682.jpeg,0.02467315051020408,4952,448,masks/IMG000682.png,fb724cd1b9919263e00a34eb745838a520c7bba2707f0b6d6fbd2c223e79e63e,0|255,448,3,,27,9,0.026576450892857144,2,0,2,0.6092218160629272,0.3666217625141144,0.16677649319171906,val,ok,0.15000199298469388,1,1,12,5,17
13,14,1.0,0.10249926894903183,0.0,0.9999950175382653,0.15243467688560486,ground_truth,,,,0.16265186667442322,0.06873804209183673,btxrd-heuristic-000394,IMG000699.jpeg,0.06873804209183673,13796,448,masks/IMG000699.png,83cb1d5ff0cd03a620ddbd38f91d2624479ec053ef203320d67cfd008d07e306,0|255,448,7,,63,21,0.06882772640306123,3,0,3,0.5891469120979309,0.24000126123428345,0.00033330926089547575,val,ok,0.15000199298469388,1,1,25,11,36
26,12,0.9999999403953552,0.13763554394245148,0.0,0.9999950175382653,0.17931564152240753,ground_truth,,,,0.9971413016319275,0.001051299426020408,btxrd-heuristic-000411,IMG000727.jpeg,0.001051299426020408,211,448,masks/IMG000727.png,a0ce799e9479b789f87ec7616479c22156bd19653629226c5ed9fa5680fec044,0|255,448,6,,54,18,0.0011110889668367347,3,0,3,0.751685380935669,0.3653511703014374,0.08332770317792892,val,ok,0.15000199298469388,1,1,21,13,34
14,14,1.0,0.18759401142597198,0.0,0.9999950175382653,0.173407644033432,ground_truth,,,,1.0,0.11475107621173469,btxrd-heuristic-000422,IMG000747.jpeg,0.11475107621173469,23031,448,masks/IMG000747.png,6bd2984a45cb1c238eb582621eec33cd549c8ae59cddefebe6b8982367860453,0|255,448,7,,63,21,0.11505998883928571,3,0,3,0.5423604846000671,0.27922746539115906,0.00019128293206449598,val,ok,0.15000199298469388,1,1,26,11,37
19,6,0.9999999403953552,0.1098506823182106,0.0,0.9999950175382653,0.16956080496311188,ground_truth,,,,0.9999957084655762,0.0016491948341836734,btxrd-heuristic-000424,IMG000749.jpeg,0.0016491948341836734,331,448,masks/IMG000749.png,41d561a14b806603c2e168b011a7b3b9120be3f3e278aa837fd4bf3baa7768b7,0|255,448,3,,27,9,0.001913265306122449,3,0,3,0.7157637476921082,0.43801257014274597,0.1337527483701706,val,ok,0.15000199298469388,1,1,12,5,17
23,10,1.0,0.1316448301076889,0.0,0.9999950175382653,0.19560635089874268,ground_truth,,,,0.9997596144676208,0.08447763871173469,btxrd-heuristic-000425,IMG000750.jpeg,0.08447763871173469,16955,448,masks/IMG000750.png,b37cf74d45014a80719b060bd9a18e7d2cc8a18a1b1eb687ff456522c3c7532b,0|255,448,5,,45,15,0.08452746332908163,3,0,3,0.6484134197235107,0.3914521038532257,0.056525565683841705,val,ok,0.1495984135841837,1,1,17,9,26
23,6,1.0,0.09452880918979645,0.0,0.9999950175382653,0.1696750968694687,ground_truth,,,,0.9933660626411438,0.00045838647959183676,btxrd-heuristic-000426,IMG000751.jpeg,0.00045838647959183676,92,448,masks/IMG000751.png,b8aad539b10203d4732a410e3f9de3542af46bf87b42f6d8026ea904bcec2149,0|255,448,3,,27,9,0.0005281409438775511,3,0,3,0.7512531280517578,0.5602052807807922,0.2276294231414795,val,ok,0.15000199298469388,1,1,12,5,17
5,6,0.9999999403953552,0.10263596475124359,0.0,0.9999950175382653,0.16080525517463684,ground_truth,,,,0.9999984502792358,0.09682916135204081,btxrd-heuristic-000434,IMG000762.jpeg,0.09682916135204081,19434,448,masks/IMG000762.png,d0b5bd182e387ea8df88ab3ba9911cc1475b8bc5fdd51112cc6e5c341d8794b9,0|255,448,3,,27,9,0.09888691804846939,2,0,2,0.4765477478504181,0.31119436025619507,0.1737792044878006,val,ok,0.15000199298469388,1,1,12,5,17
8,12,0.9999999403953552,0.10810737311840057,0.0,0.9999950175382653,0.15255919098854065,ground_truth,,,,0.9999985694885254,0.06158322704081633,btxrd-heuristic-000435,IMG000763.jpeg,0.06158322704081633,12360,448,masks/IMG000763.png,06bd24acbf4c3b968f6e6d3948a3e9c8ee9682056fa51803794bb5a1a3136d9b,0|255,448,6,,54,18,0.06978435905612244,2,0,2,0.6043088436126709,0.2096177190542221,0.007587941829115152,val,ok,0.15000199298469388,1,1,20,10,30
37,14,1.0,0.2129751741886139,0.0,0.9999950175382653,0.20569811761379242,ground_truth,,,,0.9997316002845764,0.04662587691326531,btxrd-heuristic-000452,IMG000793.jpeg,0.04662587691326531,9358,448,masks/IMG000793.png,ca05a5f47101d39f8c4ea461713353df548ccc099f774ff87f97f393e377e919,0|255,448,7,,60,20,0.04668068399234694,3,0,3,0.7918117046356201,0.47475534677505493,0.021454639732837677,val,ok,0.1477947624362245,1,3,22,11,33
21,18,0.9999999403953552,0.2004210203886032,0.0,0.9999950175382653,0.15663109719753265,ground_truth,,,,0.9943759441375732,0.016895527742346938,btxrd-heuristic-000452,IMG000794.jpeg,0.016895527742346938,3391,448,masks/IMG000794.png,502bbfa5646ae0a3dc177587eb0950c47229079716a07b0ac430960d74b83e70,0|255,448,9,,81,27,0.016895527742346938,3,0,3,0.7318307757377625,0.27427229285240173,0.0039787618443369865,val,ok,0.14707728794642858,1,3,30,20,50
27,16,1.0,0.1784801036119461,0.0,0.9999950175382653,0.16729313135147095,ground_truth,,,,0.9999537467956543,0.03245077327806122,btxrd-heuristic-000476,IMG000838.jpeg,0.03245077327806122,6513,448,masks/IMG000838.png,c22ca036d41a958363bf6c47ec3eedcf737c270a58bd1de2f1ba11fdb8610730,0|255,448,8,,72,24,0.03272979113520408,3,0,3,0.6726172566413879,0.30610403418540955,0.0012017483823001385,val,ok,0.15000199298469388,1,7,28,17,45
4,6,1.0,0.15200664103031158,0.0,0.9999950175382653,0.16410328447818756,ground_truth,,,,0.9999854564666748,0.0508659518494898,btxrd-heuristic-000501,IMG000876.jpeg,0.0508659518494898,10209,448,masks/IMG000876.png,1905c7795c2dd94043d3f85724b28e56e2e5c9e74e28b62071444b4ad43b14db,0|255,448,3,,27,9,0.05559430803571429,2,0,2,0.632901668548584,0.3283357322216034,0.1731334924697876,val,ok,0.15000199298469388,1,1,12,5,17
66,16,0.9999999403953552,0.26087164878845215,0.0,0.9999950175382653,0.21268558502197266,ground_truth,,,,1.0,0.03124003507653061,btxrd-heuristic-000513,IMG000895.jpeg,0.03124003507653061,6270,448,masks/IMG000895.png,d85ce3ea36ddad646741b369b3fb72e7a34ed08a738459a2e5c5727c99ec3cbd,0|255,448,8,,72,24,0.03124003507653061,3,0,3,0.7516785860061646,0.5906631946563721,0.2827886641025543,val,ok,0.15000199298469388,1,1,20,20,40
45,14,1.0,0.21695594489574432,0.0,0.9999950175382653,0.1701333373785019,ground_truth,,,,0.9831515550613403,0.04789142219387755,btxrd-heuristic-000516,IMG000899.jpeg,0.04789142219387755,9612,448,masks/IMG000899.png,672461c0aa54e9d86d9f165db0a59f5445328e593449346dc16d848d03c84291,0|255,448,7,,63,21,0.04825015943877551,3,0,3,0.7315309047698975,0.4611572325229645,0.04855649918317795,val,ok,0.15000199298469388,1,1,25,12,37
24,8,0.9999999403953552,0.16454659402370453,0.0,0.9999950175382653,0.2080024629831314,ground_truth,,,,0.999998927116394,0.10151765784438775,btxrd-heuristic-000518,IMG000901.jpeg,0.10151765784438775,20375,448,masks/IMG000901.png,e0c62d7f91ca83939f7ef4f69ce29191b5b98c741138a3eda7bd08960d0798e5,0|255,448,4,,36,12,0.10322664221938775,3,0,3,0.7663040161132812,0.4720679521560669,0.21070140600204468,val,ok,0.15000199298469388,1,1,16,10,26
6,6,1.0,0.10550378262996674,0.0,0.9999950175382653,0.15442904829978943,ground_truth,,,,1.0,0.07713349011479592,btxrd-heuristic-000519,IMG000902.jpeg,0.07713349011479592,15481,448,masks/IMG000902.png,2ee95047d084c68f0ad25eaa073ca85d4815d5c6edcdbaa9a45f40d5308b03e8,0|255,448,3,,27,9,0.07763671875,2,0,2,0.523779034614563,0.31349050998687744,0.04263903573155403,val,ok,0.15000199298469388,1,1,12,5,17
11,6,1.0,0.12906575202941895,0.0,0.9999950175382653,0.1651528775691986,ground_truth,,,,1.0,0.050193319515306124,btxrd-heuristic-000521,IMG000905.jpeg,0.050193319515306124,10074,448,masks/IMG000905.png,584ae62295896bfd801a99fd9f5844e55001a7541e8a9f482d87f8a5c23d2a0f,0|255,448,3,,27,9,0.050283003826530615,3,0,3,0.5630286931991577,0.36373287439346313,0.052233848720788956,val,ok,0.15000199298469388,1,1,12,5,17
22,6,1.0,0.11662981659173965,0.0,0.9999950175382653,0.16809840500354767,ground_truth,,,,0.9999271631240845,0.030223612882653062,btxrd-heuristic-000527,IMG000917.jpeg,0.030223612882653062,6066,448,masks/IMG000917.png,dcca4ce6cc214bc542c18c487aa0db142eb88844a01963de078d9c521727486c,0|255,448,3,,27,9,0.03220663265306122,3,0,3,0.7011159658432007,0.5260633826255798,0.36786940693855286,val,ok,0.15000199298469388,1,1,12,5,17
10,10,1.0,0.12453299760818481,0.0,0.9999950175382653,0.1508042812347412,ground_truth,,,,0.9998767375946045,0.06273915816326531,btxrd-heuristic-000528,IMG000918.jpeg,0.06273915816326531,12592,448,masks/IMG000918.png,65620994cc7219fbed51fe0fe10d9296e104b2d2f504b9ba0de260f5a4ac8f0d,0|255,448,5,,45,15,0.06343172034438775,3,0,3,0.534082293510437,0.24503201246261597,0.019331691786646843,val,ok,0.15000199298469388,1,1,19,12,31
52,14,1.0,0.2030300796031952,0.0,0.9999950175382653,0.2026037722826004,ground_truth,,,,0.9999996423721313,0.03680046237244898,btxrd-heuristic-000533,IMG000924.jpeg,0.03680046237244898,7386,448,masks/IMG000924.png,2e039dbb6df15250c2129070b05e17c7bd07d3354a250dd77c457e150514802c,0|255,448,7,,63,21,0.03683533960459184,3,0,3,0.7344917058944702,0.5216343998908997,0.04404463246464729,val,ok,0.15000199298469388,1,1,23,13,36
12,8,1.0,0.12328064441680908,0.0,0.9999950175382653,0.16197624802589417,ground_truth,,,,0.9999998807907104,0.022909359056122448,btxrd-heuristic-000536,IMG000928.jpeg,0.022909359056122448,4598,448,masks/IMG000928.png,9f4dbd1a53491cf9e3a8577ec74580362ba8c7a368cdd95cc01bd7663791fff6,0|255,448,4,,36,12,0.023442482461734693,3,0,3,0.6591144800186157,0.34372204542160034,0.019600477069616318,val,ok,0.15000199298469388,1,1,15,7,22
34,16,1.0,0.20552954077720642,0.0,0.9999950175382653,0.2076336145401001,ground_truth,,,,0.999907374382019,0.002835020727040816,btxrd-heuristic-000538,IMG000930.jpeg,0.002835020727040816,569,448,masks/IMG000930.png,06b23dc02aee1000da25de98ffbe5808423b878e06f208c2bbf7ba5a1444362a,0|255,448,8,,72,24,0.002835020727040816,3,0,3,0.7528455257415771,0.42287394404411316,0.0017175658140331507,val,ok,0.15000199298469388,1,1,29,16,45
7,8,1.0,0.11064354330301285,0.0,0.9999950175382653,0.16984501481056213,ground_truth,,,,0.9999383687973022,0.02474788743622449,btxrd-heuristic-000539,IMG000931.jpeg,0.02474788743622449,4967,448,masks/IMG000931.png,ea3b3fc25db5bae7b350d173662bc52c27bd1beae694bac30b8ce74204b2a9c7,0|255,448,4,,36,12,0.02527602838010204,2,0,2,0.4860038757324219,0.3094533681869507,0.1781577169895172,val,ok,0.15000199298469388,1,1,14,10,24
18,6,1.0,0.121989406645298,0.0,0.9999950175382653,0.16490034759044647,ground_truth,,,,0.9999998807907104,0.06050203284438776,btxrd-heuristic-000540,IMG000932.jpeg,0.06050203284438776,12143,448,masks/IMG000932.png,16bf27d9e881eacfaa3498b3d0460d5fa2c7253e85c8957820e82fa2f90e3f9f,0|255,448,3,,27,9,0.062310666454081634,3,0,3,0.6795839667320251,0.4215266704559326,0.09138856828212738,val,ok,0.15000199298469388,1,1,12,5,17
24,6,1.0,0.20609182119369507,0.0,0.9999950175382653,0.2312077432870865,ground_truth,,,,1.0,0.06379045758928571,btxrd-heuristic-000547,IMG000944.jpeg,0.06379045758928571,12803,448,masks/IMG000944.png,7076721f00432e3317245520b33c998485ab033f8f960399b42ab04e2ee2d561,0|255,448,3,,27,9,0.06451291454081633,3,0,3,0.773190438747406,0.6063164472579956,0.37360817193984985,val,ok,0.15000199298469388,1,2,11,5,16
0,10,1.0,0.14405353367328644,0.0,0.9999950175382653,0.14542143046855927,ground_truth,,,,0.9999996423721313,0.0,btxrd-heuristic-000561,IMG000963.jpeg,0.0,0,448,masks/IMG000963.png,60f7ff96d2b2a29ce91ab50490bb0d532dfdc926b5145255f7b794bc1ffb6408,0,448,5,no_candidate_survived_or_postprocess_empty,45,15,0.0,0,0,0,0.39267975091934204,0.21618914604187012,0.00662678899243474,val,empty_after_localization,0.14993722098214285,1,2,19,10,29
21,6,1.0,0.20500324666500092,0.0,0.9999950175382653,0.178229421377182,ground_truth,,,,1.0,0.06751733896683673,btxrd-heuristic-000566,IMG000969.jpeg,0.06751733896683673,13551,448,masks/IMG000969.png,2f2e2cc967f731a8717d9ac75590f35fc27027fc1056af5665ae7cca9776675b,0|255,448,3,,27,9,0.06768674266581633,3,0,3,0.6843070983886719,0.46659985184669495,0.21398894488811493,val,ok,0.15000199298469388,1,2,12,5,17
16,12,1.0,0.1613883078098297,0.0,0.9999950175382653,0.14576467871665955,ground_truth,,,,0.9999998807907104,0.03325294961734694,btxrd-heuristic-000568,IMG000971.jpeg,0.03325294961734694,6674,448,masks/IMG000971.png,9469c3255bacaa6a31cbeef07c0b2b9a6d5ec69b41d48967b7d53436178938ac,0|255,448,6,,51,17,0.03357680963010204,3,0,3,0.6574328541755676,0.2807975113391876,0.0006430405774153769,val,ok,0.15000199298469388,1,2,17,8,25
23,8,0.9999999403953552,0.12260186672210693,0.0,0.9999950175382653,0.16383050382137299,ground_truth,,,,1.0,0.03326789700255102,btxrd-heuristic-000581,IMG000993.jpeg,0.03326789700255102,6677,448,masks/IMG000993.png,1a494346c36bfb7b27d833754c637145db5504f1042e565b1c7dd229871c533e,0|255,448,4,,36,12,0.033327686543367346,3,0,3,0.7142180800437927,0.4344782829284668,0.1430157721042633,val,ok,0.14992227359693877,1,1,14,7,21
8,10,1.0,0.11045943200588226,0.0,0.9999950175382653,0.15399134159088135,ground_truth,,,,1.0,0.07952507174744898,btxrd-heuristic-000583,IMG000996.jpeg,0.07952507174744898,15961,448,masks/IMG000996.png,aa5b72941c34793dcd72eee26060fe8ab86da138dc15db4a0709cf808c7e6221,0|255,448,5,,45,15,0.07957987882653061,2,0,2,0.6328399181365967,0.2452147752046585,0.00038963445695117116,val,ok,0.15000199298469388,1,1,14,8,22
47,12,1.0,0.17343907058238983,0.0,0.9999950175382653,0.20473800599575043,ground_truth,,,,1.0,0.03673070790816327,btxrd-heuristic-000591,IMG001006.jpeg,0.03673070790816327,7372,448,masks/IMG001006.png,9ac4c93b02074f700f0b9b4c79001c27bbfe0a8eece78909bd59d45ee4819d60,0|255,448,6,,54,18,0.03692502391581633,3,0,3,0.7609178423881531,0.5284256339073181,0.12020120024681091,val,ok,0.15000199298469388,1,2,24,10,34
60,16,0.9999999403953552,0.19488677382469177,0.0,0.9999950175382653,0.19619013369083405,ground_truth,,,,0.9999991655349731,0.04306341677295918,btxrd-heuristic-000592,IMG001007.jpeg,0.04306341677295918,8643,448,masks/IMG001007.png,6c21e62e9bf8e919a8b6ab64980a1624b345f67f265b27cd41ec5447694ee4f7,0|255,448,8,,72,24,0.04314313616071429,3,0,3,0.7718082070350647,0.5292485356330872,0.10249824821949005,val,ok,0.15000199298469388,1,2,27,15,42
32,14,1.0,0.1318461000919342,0.0,0.9999950175382653,0.1668718159198761,ground_truth,,,,0.9906525611877441,0.022854551977040817,btxrd-heuristic-000600,IMG001024.jpeg,0.022854551977040817,4587,448,masks/IMG001024.png,9b900e71691c98410a2a022aa2b2469b656b33d7e639b800b53b7fc9026ecfcc,0|255,448,7,,63,21,0.024598413584183673,3,0,3,0.6573051810264587,0.39167213439941406,0.0041884370148181915,val,ok,0.15000199298469388,1,1,24,11,35
35,16,1.0,0.17923875153064728,0.0,0.9999950175382653,0.16272801160812378,ground_truth,,,,0.98685222864151,0.031484175701530615,btxrd-heuristic-000605,IMG001030.jpeg,0.031484175701530615,6319,448,masks/IMG001030.png,6f84823572d9f3a62d494f2279dad6dd4efb34d8662902b7b84908966ec912a3,0|255,448,9,,78,26,0.03184291294642857,3,0,3,0.681814432144165,0.32748132944107056,0.01180262304842472,val,ok,0.15000199298469388,1,7,29,21,50
11,18,1.0,0.11610497534275055,0.0,0.9999950175382653,0.1365881711244583,ground_truth,,,,0.409626841545105,0.0009267378826530613,btxrd-heuristic-000620,IMG001056.jpeg,0.0009267378826530613,186,448,masks/IMG001056.png,27e8a5ab8073471f6351fde48ee1d11ece5d25fa07a8c822cba78a35a25c388a,0|255,448,9,,81,27,0.0009267378826530613,3,0,3,0.7518753409385681,0.21799786388874054,0.0025240201503038406,val,ok,0.15000199298469388,1,7,34,17,51
49,16,1.0,0.29687419533729553,0.0,0.9999950175382653,0.22303761541843414,ground_truth,,,,0.9999995231628418,0.05734315210459184,btxrd-heuristic-000622,IMG001059.jpeg,0.05734315210459184,11509,448,masks/IMG001059.png,e7b858c8b0cc973b2e8ab9ea58c790e6d3f6d9f824dc206ea78bf575731d74d3,0|255,448,8,,72,24,0.057960977359693876,3,0,3,0.7559185028076172,0.491653174161911,0.08469608426094055,val,ok,0.15000199298469388,1,1,25,16,41
23,12,1.0,0.1532585620880127,0.0,0.9999950175382653,0.14772817492485046,ground_truth,,,,1.0,0.0006228077168367347,btxrd-heuristic-000623,IMG001060.jpeg,0.0006228077168367347,125,448,masks/IMG001060.png,bc363c2f3ec3fa04aac5336f6995474af94fd403cd950f1292da527ec3c66c9c,0|255,448,6,,54,18,0.0006228077168367347,3,0,3,0.7322145104408264,0.3058980703353882,0.001400458044372499,val,ok,0.14821827168367346,1,1,21,13,34
43,10,1.0,0.26594385504722595,0.0,0.9999950175382653,0.2154104858636856,ground_truth,,,,1.0,0.05963010204081633,btxrd-heuristic-000639,IMG001092.jpeg,0.05963010204081633,11968,448,masks/IMG001092.png,59b81d164c943357aebf1efd4f9a1bd362048f98e61e90fda18759bef90d223f,0|255,448,5,,45,15,0.05977459343112245,3,0,3,0.7790583968162537,0.5747891068458557,0.31958189606666565,val,ok,0.15000199298469388,1,2,17,10,27
13,6,1.0,0.16123220324516296,0.0,0.9999950175382653,0.16470444202423096,ground_truth,,,,0.9999998807907104,0.022067323022959183,btxrd-heuristic-000641,IMG001094.jpeg,0.022067323022959183,4429,448,masks/IMG001094.png,496d51418d9a843f6b3498808c618ca132af1cf21dec78e412cc9736d532e1cb,0|255,448,3,,27,9,0.02219188456632653,2,0,2,0.7437352538108826,0.44153478741645813,0.19764509797096252,val,ok,0.14973294005102042,1,2,12,5,17
61,16,1.0,0.2866794168949127,0.0,0.9999950175382653,0.2566654086112976,ground_truth,,,,0.9999905824661255,0.12903081154336735,btxrd-heuristic-000644,IMG001098.jpeg,0.12903081154336735,25897,448,masks/IMG001098.png,078f2e8c9b9a3fd69771f08f609a108e7383405c1817ea9e75a6d2873c7365da,0|255,448,8,,72,24,0.12909558354591838,3,0,3,0.7732284665107727,0.5938907265663147,0.05770447850227356,val,ok,0.15000199298469388,1,1,25,12,37
43,14,1.0,0.20697523653507233,0.0,0.9999950175382653,0.20111633837223053,ground_truth,,,,1.0,0.06394491390306123,btxrd-heuristic-000649,IMG001106.jpeg,0.06394491390306123,12834,448,masks/IMG001106.png,cbe482f2ee095bd649658dffa15dee6a59dc2d6e58ac688f0ba52d1e8eaf8f24,0|255,448,7,,60,20,0.06406947544642858,3,0,3,0.7690171003341675,0.4737340807914734,0.015634717419743538,val,ok,0.14904536033163265,1,2,17,11,28
14,6,0.9999999403953552,0.10981776565313339,0.0,0.9999950175382653,0.16757766902446747,ground_truth,,,,1.0,0.02184311224489796,btxrd-heuristic-000669,IMG001136.jpeg,0.02184311224489796,4384,448,masks/IMG001136.png,a9abb8a9cbfd3942302280ea89cf61e6fc6ffc45a0764aa2daa603518a0c6f88,0|255,448,3,,27,9,0.02228156887755102,3,0,3,0.6225722432136536,0.42852771282196045,0.2746884822845459,val,ok,0.15000199298469388,1,1,12,5,17
7,10,0.9999999403953552,0.17240485548973083,0.0,0.9999950175382653,0.14311937987804413,ground_truth,,,,1.0,0.02194774394132653,btxrd-heuristic-000672,IMG001140.jpeg,0.02194774394132653,4405,448,masks/IMG001140.png,a111dccac8f6ca2236f82133bab7214553bc6998bb5feefa7aeff1af2d7ea972,0|255,448,5,,45,15,0.02210220025510204,2,0,2,0.5794262290000916,0.24245306849479675,0.0006346970330923796,val,ok,0.14854711415816327,1,1,16,13,29
