above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
70,18,1.0,0.31827738881111145,0.0,0.999990234375,0.22366812825202942,ground_truth,0.9989651441574097,0.003427734375,btxrd-heuristic-000324,IMG000582.jpeg,0.003427734375,351,320,masks/IMG000582.png,255f72c22b5443dee7e2dab5f4dba278537ad6651afbf222cd4f73a1c1b39ef1,0|255,320,9,,81,27,0.003427734375,1,0,1,0.7518500089645386,0.5490873456001282,0.13769745826721191,val,ok,0.149853515625,1,3,27,20,47
14,10,1.0,0.11084019392728806,0.0,0.999990234375,0.14854764938354492,ground_truth,0.0009414729429408908,0.001318359375,btxrd-heuristic-000341,IMG000612.jpeg,0.001318359375,135,320,masks/IMG000612.png,e245bbc26f952ef6e32b9a505f13b0008140eeea1b6df1a9e21c568b076acc6e,0|255,320,5,,45,15,0.001318359375,1,0,1,0.7150567770004272,0.30647656321525574,0.0004778834991157055,val,ok,0.14986328125,1,7,14,9,23
59,16,1.0,0.23685453832149506,0.0,0.999990234375,0.22010886669158936,ground_truth,0.0002437384973745793,0.029482421875,btxrd-heuristic-000349,IMG000628.jpeg,0.029482421875,3019,320,masks/IMG000628.png,9a04cb3454d16d4bdc2ab9bb9905d6c5b732fb7dc53a3310645f88a8525b6974,0|255,320,8,,72,24,0.029521484375,1,0,1,0.7360028624534607,0.5159900188446045,0.11656225472688675,val,ok,0.15,1,3,30,19,49
56,14,1.0,0.2346893548965454,0.0,0.9999609375,0.22912545502185822,ground_truth,0.9994331002235413,0.060751953125,btxrd-heuristic-000354,IMG000636.jpeg,0.060751953125,6221,320,masks/IMG000636.png,8cfa96ed6090cd309e8a7563be2f32438c4dad7ba926e589a4fe1d2d8f3ccc9c,0|255,320,7,,63,21,0.061005859375,1,0,1,0.7753116488456726,0.5717859268188477,0.23612602055072784,val,ok,0.15,1,3,25,12,37
29,12,1.0,0.19240520894527435,0.0,0.999990234375,0.1843821108341217,ground_truth,0.0008103780564852059,0.018623046875,btxrd-heuristic-000358,IMG000641.jpeg,0.018623046875,1907,320,masks/IMG000641.png,178665e0c98de128e6b8058fbc9e670d17a260ac291dc556d7102dfb3629a039,0|255,320,7,,60,20,0.0186328125,1,0,1,0.747900664806366,0.4152492880821228,0.05403861030936241,val,ok,0.15,1,1,22,18,40
33,12,1.0,0.1409769207239151,0.0,0.999990234375,0.18732722103595734,ground_truth,0.9993951320648193,0.02984375,btxrd-heuristic-000359,IMG000642.jpeg,0.02984375,3056,320,masks/IMG000642.png,c1a06946958af3509f05dc98dd73f1356a4ef852c37f21e9633d063fc0070da4,0|255,320,6,,54,18,0.030244140625,1,0,1,0.6749637126922607,0.4334028661251068,0.11929374188184738,val,ok,0.15,1,3,22,10,32
16,6,1.0,0.09241366386413574,0.0,0.999990234375,0.14587897062301636,ground_truth,0.9999998807907104,0.0103515625,btxrd-heuristic-000370,IMG000660.jpeg,0.0103515625,1060,320,masks/IMG000660.png,eb8318523e0f65d7f76c01db31cb93268bba516b322676c790d5143efb09b0db,0|255,320,3,,27,9,0.010419921875,1,0,1,0.7086275219917297,0.410392701625824,0.12850579619407654,val,ok,0.15,1,2,12,5,17
8,8,1.0,0.09382858872413635,0.0,0.999990234375,0.15193484723567963,ground_truth,9.832747309701517e-06,0.00283203125,btxrd-heuristic-000377,IMG000672.jpeg,0.00283203125,290,320,masks/IMG000672.png,731945cdd3b8b1db9dbfd7be55678341a86a0bd937d6cb88f70df0e0400bc62b,0|255,320,4,,36,12,0.0032421875,1,0,1,0.6375853419303894,0.2933220863342285,8.53605815791525e-05,val,ok,0.15,1,1,16,7,23
2,8,1.0,0.09937561303377151,0.0,0.999990234375,0.16024352610111237,ground_truth,0.9999998807907104,0.07943359375,btxrd-heuristic-000383,IMG000681.jpeg,0.07943359375,8134,320,masks/IMG000681.png,49b4a004baccbbf6eab23ea40f14be3df4a5296f1323477b00e6e81eb2ed1141,0|255,320,4,,36,12,0.079775390625,1,0,1,0.4120016098022461,0.26615893840789795,0.00135029514785856,val,ok,0.15,1,1,13,6,19
46,18,1.0,0.2564489543437958,0.0,0.999990234375,0.17198926210403442,ground_truth,9.144802606897429e-05,0.03125,btxrd-heuristic-000384,IMG000682.jpeg,0.03125,3200,320,masks/IMG000682.png,9ced8cabb96a88791d10de8c9a4aa5f6ab59283dff48e7307b42a2ba1bda8718,0|255,320,9,,81,27,0.03125,1,0,1,0.7527835369110107,0.44265103340148926,0.01959334686398506,val,ok,0.148896484375,1,1,29,16,45
19,8,1.0,0.12259919196367264,0.0,0.999990234375,0.17549416422843933,ground_truth,0.9431942105293274,0.042685546875,btxrd-heuristic-000394,IMG000699.jpeg,0.042685546875,4371,320,masks/IMG000699.png,d247fc6b77a2a74dd4f5cc6d5016a7a8417d9fdf463b768c2aafa8866267105f,0|255,320,4,,36,12,0.042685546875,1,0,1,0.6552850604057312,0.3748463988304138,0.01927736960351467,val,ok,0.15,1,1,14,8,22
27,6,1.0,0.1481170356273651,0.0,0.9999609375,0.20528408885002136,ground_truth,0.9995083808898926,0.024365234375,btxrd-heuristic-000411,IMG000727.jpeg,0.024365234375,2495,320,masks/IMG000727.png,ab88baf957ae692032e8d7a2d9db2b0b6d6b8282f3f85d89c128418eee0d072f,0|255,320,3,,27,9,0.024365234375,1,0,1,0.7619569897651672,0.6343610286712646,0.4863770008087158,val,ok,0.15,1,1,12,5,17
5,6,1.0,0.10807971656322479,0.0,0.999990234375,0.15457533299922943,ground_truth,0.9989035129547119,0.038447265625,btxrd-heuristic-000422,IMG000747.jpeg,0.038447265625,3937,320,masks/IMG000747.png,df01e302310975f093ea173fb00f85c21d541642c417aabbec269eb6393e0113,0|255,320,3,,27,9,0.038955078125,1,0,1,0.44952866435050964,0.3274099826812744,0.1921682357788086,val,ok,0.15,1,1,12,5,17
7,6,1.0,0.0958757996559143,0.0,0.999990234375,0.15197856724262238,ground_truth,0.9993656277656555,0.001611328125,btxrd-heuristic-000424,IMG000749.jpeg,0.001611328125,165,320,masks/IMG000749.png,7f555da3d81bcfd226b4a05b1fde0f176f3457628f18334b4767459c8e6378a1,0|255,320,3,,27,9,0.001611328125,1,0,1,0.7162570953369141,0.31940019130706787,0.034717801958322525,val,ok,0.15,1,1,12,5,17
18,6,1.0,0.1247052401304245,0.0,0.999990234375,0.19251833856105804,ground_truth,0.01692109927535057,0.04697265625,btxrd-heuristic-000425,IMG000750.jpeg,0.04697265625,4810,320,masks/IMG000750.png,727d084042adea3713698bcc8d562f98a35cda5e504944440d558ec8c6339121,0|255,320,3,,27,9,0.04708984375,1,0,1,0.6832365989685059,0.45513230562210083,0.18387208878993988,val,ok,0.15,1,1,12,5,17
15,6,1.0,0.11261642724275589,0.0,0.999990234375,0.18055880069732666,ground_truth,0.9999591112136841,0.0005078125,btxrd-heuristic-000426,IMG000751.jpeg,0.0005078125,52,320,masks/IMG000751.png,12fb13d094f3427cb577e4dd7fc96c25473d8f96b9ea7eea047695230642dc39,0|255,320,3,,27,9,0.00052734375,1,0,1,0.7288379073143005,0.4596896767616272,0.1268426775932312,val,ok,0.15,1,1,12,5,17
9,12,1.0,0.13532142341136932,0.0,0.999990234375,0.15025314688682556,ground_truth,0.9999954700469971,0.0,btxrd-heuristic-000434,IMG000762.jpeg,0.0,0,320,masks/IMG000762.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,54,18,0.000380859375,1,0,1,0.6944223642349243,0.23045510053634644,0.0008657998987473547,val,empty_after_localization,0.149267578125,1,1,19,9,28
19,6,1.0,0.10393796116113663,0.0,0.999990234375,0.17097574472427368,ground_truth,0.9076991677284241,0.041171875,btxrd-heuristic-000435,IMG000763.jpeg,0.041171875,4216,320,masks/IMG000763.png,3f8bdba13af79b3cdd459be72fc40638950dfba594e486be745aae270678f3df,0|255,320,3,,27,9,0.0412890625,1,0,1,0.7478262782096863,0.469918817281723,0.21830956637859344,val,ok,0.15,1,1,12,5,17
45,16,1.0,0.20805415511131287,0.0,0.999990234375,0.19706696271896362,ground_truth,0.9309406280517578,0.00142578125,btxrd-heuristic-000452,IMG000793.jpeg,0.00142578125,146,320,masks/IMG000793.png,449e36bdd2c4755d04860364a59f4a6ad51f99b1a688ed20ec2b523836f165d7,0|255,320,8,,72,24,0.0014453125,1,0,1,0.7516703009605408,0.4804726839065552,0.07018794119358063,val,ok,0.149296875,1,3,30,15,45
23,8,1.0,0.15812905132770538,0.0,0.9999609375,0.18567875027656555,ground_truth,0.9999827146530151,0.042197265625,btxrd-heuristic-000452,IMG000794.jpeg,0.042197265625,4321,320,masks/IMG000794.png,cddd0f53cbfa263e4d071a30b858be4f268e36132255aa9b8910baa125850383,0|255,320,4,,36,12,0.042265625,1,0,1,0.772888720035553,0.4843251407146454,0.0022802602034062147,val,ok,0.15,1,3,13,5,18
30,12,1.0,0.21836751699447632,0.0,0.9999609375,0.17154426872730255,ground_truth,0.9999994039535522,0.00640625,btxrd-heuristic-000476,IMG000838.jpeg,0.00640625,656,320,masks/IMG000838.png,a81c0f89a291fa6cfd9bf6bc521cc016c0649665eca865bc9e3b4252229ffa21,0|255,320,6,,54,18,0.00640625,1,0,1,0.7543885707855225,0.44739651679992676,0.1392863243818283,val,ok,0.15,1,7,21,10,31
43,12,1.0,0.184284508228302,0.0,0.999990234375,0.22818370163440704,ground_truth,0.21525278687477112,0.00107421875,btxrd-heuristic-000501,IMG000876.jpeg,0.00107421875,110,320,masks/IMG000876.png,4b9ab5b67cbce2dc917fb32694315563b68e2769f389f4fef837bdebd130a9bc,0|255,320,6,,54,18,0.00107421875,1,0,1,0.7511439919471741,0.5310114026069641,0.053907498717308044,val,ok,0.15,1,1,20,10,30
45,12,1.0,0.28340327739715576,0.0,0.999990234375,0.23357746005058289,ground_truth,1.0,0.04603515625,btxrd-heuristic-000513,IMG000895.jpeg,0.04603515625,4714,320,masks/IMG000895.png,8781e7f146c517a2dc198b573eebb092cb54ab5469eeca84d35ddab1abd12fb2,0|255,320,6,,54,18,0.046083984375,1,0,1,0.7824404835700989,0.5801420211791992,0.11519742757081985,val,ok,0.15,1,1,23,12,35
32,10,1.0,0.21404080092906952,0.0,0.999990234375,0.19730573892593384,ground_truth,0.9699006676673889,0.024912109375,btxrd-heuristic-000516,IMG000899.jpeg,0.024912109375,2551,320,masks/IMG000899.png,a4a47e830cf9dab058bfd57fd89ff44858a9264d040f624069cccd1c22719c48,0|255,320,5,,45,15,0.024990234375,1,0,1,0.7147290706634521,0.4453344941139221,0.0025824110489338636,val,ok,0.150009765625,1,1,17,11,28
12,6,1.0,0.12407892942428589,0.0,0.999990234375,0.19555146992206573,ground_truth,0.9536793231964111,0.0,btxrd-heuristic-000518,IMG000901.jpeg,0.0,0,320,masks/IMG000901.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.000361328125,1,0,1,0.6568126678466797,0.4182157814502716,0.30748456716537476,val,empty_after_localization,0.15,1,1,12,5,17
3,6,1.0,0.11892988532781601,0.0,0.999990234375,0.1553572714328766,ground_truth,1.0,0.01287109375,btxrd-heuristic-000519,IMG000902.jpeg,0.01287109375,1318,320,masks/IMG000902.png,3023cb4eead3d3ef1d830f00d2940723a961d94c88137c598ee78e7809c59918,0|255,320,3,,27,9,0.013349609375,1,0,1,0.5820711255073547,0.30485594272613525,0.058538638055324554,val,ok,0.14982421875,1,1,12,5,17
19,12,1.0,0.18104219436645508,0.0,0.999990234375,0.18692243099212646,ground_truth,1.0,0.04595703125,btxrd-heuristic-000521,IMG000905.jpeg,0.04595703125,4706,320,masks/IMG000905.png,095406ef228cce48e1492c3c0c4824d2097ee9a0246af0dcf7e1a404c087d54a,0|255,320,6,,54,18,0.04607421875,1,0,1,0.6430115103721619,0.32325851917266846,0.04178192466497421,val,ok,0.15,1,1,19,10,29
25,8,1.0,0.13965734839439392,0.0,0.999990234375,0.18098288774490356,ground_truth,0.9998586177825928,0.00056640625,btxrd-heuristic-000527,IMG000917.jpeg,0.00056640625,58,320,masks/IMG000917.png,76d69fc1cc2d566e61ae29db051dd8d7440ce269af83d4ebeba9715a0dadf2ed,0|255,320,4,,36,12,0.00056640625,1,0,1,0.7506246566772461,0.524893045425415,0.2365582287311554,val,ok,0.15,1,1,13,7,20
11,18,1.0,0.18359988927841187,0.0,0.999990234375,0.16497208178043365,ground_truth,0.46170905232429504,0.033046875,btxrd-heuristic-000528,IMG000918.jpeg,0.033046875,3384,320,masks/IMG000918.png,00e57508a1b15430640f1f2c5bf7bafa47aae5fa1339c98b6a00469d50b33c44,0|255,320,9,,81,27,0.0332421875,1,0,1,0.6589686870574951,0.23569568991661072,0.0007318016141653061,val,ok,0.1434375,1,1,32,21,53
34,10,1.0,0.18208199739456177,0.0,0.999990234375,0.19057556986808777,ground_truth,0.9997280240058899,0.0035546875,btxrd-heuristic-000533,IMG000924.jpeg,0.0035546875,364,320,masks/IMG000924.png,9398d6ebb9c5c418bd9281b78c4aa2e369f4a5b032949f4eabad18ee5ecd43a0,0|255,320,5,,42,14,0.0035546875,1,0,1,0.7061042785644531,0.4858624041080475,0.015314098447561264,val,ok,0.15,1,1,13,7,20
32,10,1.0,0.16294308006763458,0.0,0.999990234375,0.18682344257831573,ground_truth,0.11355534940958023,0.04818359375,btxrd-heuristic-000536,IMG000928.jpeg,0.04818359375,4934,320,masks/IMG000928.png,80c4bce991210e96c2f259d9855835c98f53d709bbab5691f58839b9b0736591,0|255,320,5,,45,15,0.048193359375,1,0,1,0.7462294101715088,0.46342164278030396,0.05107257515192032,val,ok,0.15,1,1,17,10,27
40,12,1.0,0.2199137657880783,0.0,0.999990234375,0.18322661519050598,ground_truth,0.9987078905105591,0.00087890625,btxrd-heuristic-000538,IMG000930.jpeg,0.00087890625,90,320,masks/IMG000930.png,41c4642b1d9c97b7d44b73c055c223b0897f77a820932ca2e066073028cd30a7,0|255,320,6,,54,18,0.00087890625,1,0,1,0.7509143352508545,0.5108455419540405,0.2750110924243927,val,ok,0.1498046875,1,1,21,11,32
74,18,1.0,0.34149280190467834,0.0,0.999990234375,0.2627171576023102,ground_truth,0.9571501016616821,0.0433203125,btxrd-heuristic-000539,IMG000931.jpeg,0.0433203125,4436,320,masks/IMG000931.png,28883f6bd8a2e2862aec8bc36de869309e7b977355ee672a9d9172ceefa7c159,0|255,320,9,,81,27,0.0433203125,1,0,1,0.7736521363258362,0.6086737513542175,0.26008617877960205,val,ok,0.1422265625,1,1,32,20,52
2,8,1.0,0.138283371925354,0.0,0.999990234375,0.15388810634613037,ground_truth,1.0,0.029755859375,btxrd-heuristic-000540,IMG000932.jpeg,0.029755859375,3047,320,masks/IMG000932.png,3abcd10c0fcf1cc037e14db53fad9558333fc9f67b7302e614f4cb6a96e71365,0|255,320,4,,36,12,0.029892578125,1,0,1,0.44374290108680725,0.25044959783554077,0.001151992822997272,val,ok,0.15,1,1,16,10,26
33,8,1.0,0.18366147577762604,0.0,0.999990234375,0.21127963066101074,ground_truth,1.0,0.00076171875,btxrd-heuristic-000547,IMG000944.jpeg,0.00076171875,78,320,masks/IMG000944.png,b5e2f78af2ebcca06e773564e13bf17dd8af3968ca4a8f563a6dc39e0c9a791d,0|255,320,4,,36,12,0.00076171875,1,0,1,0.7507084608078003,0.5807788968086243,0.1141471192240715,val,ok,0.15,1,2,14,6,20
28,8,1.0,0.21335764229297638,0.0,0.999990234375,0.210729718208313,ground_truth,0.9960961937904358,0.04451171875,btxrd-heuristic-000561,IMG000963.jpeg,0.04451171875,4558,320,masks/IMG000963.png,77ad5a7a0f7543a9c3c82f83f845fba49fbe95f272197b3887ba18ebd957ddfa,0|255,320,4,,36,12,0.044541015625,1,0,1,0.7883923053741455,0.5904222130775452,0.17955553531646729,val,ok,0.15,1,2,16,10,26
3,6,1.0,0.14157523214817047,0.0,0.999990234375,0.1575227528810501,ground_truth,1.0,0.035302734375,btxrd-heuristic-000566,IMG000969.jpeg,0.035302734375,3615,320,masks/IMG000969.png,611736135c73000e386fcf4658e4b240189c0f9cbc62d0ebfa58a7a76783ce7b,0|255,320,3,,27,9,0.035419921875,1,0,1,0.5379658937454224,0.3310989439487457,0.08478307723999023,val,ok,0.15,1,2,12,5,17
25,6,1.0,0.16362549364566803,0.0,0.999990234375,0.18679967522621155,ground_truth,1.0,0.0469921875,btxrd-heuristic-000568,IMG000971.jpeg,0.0469921875,4812,320,masks/IMG000971.png,427a8734b5c6821c42d1337153543003d5588f6ba7668338922d665c7549e408,0|255,320,3,,27,9,0.0473046875,1,0,1,0.6378187537193298,0.5210661888122559,0.3500567078590393,val,ok,0.1497265625,1,2,12,5,17
9,6,1.0,0.13141222298145294,0.0,0.999990234375,0.1641477793455124,ground_truth,0.9999997615814209,0.001982421875,btxrd-heuristic-000581,IMG000993.jpeg,0.001982421875,203,320,masks/IMG000993.png,2bf5b3ace8373689504ad4435be99b7894a3a07c4af58a347af3abf1327fdb30,0|255,320,3,,27,9,0.002001953125,1,0,1,0.6971918940544128,0.3841901123523712,0.18651126325130463,val,ok,0.15,1,1,12,5,17
43,12,1.0,0.20854133367538452,0.0,0.999990234375,0.21109655499458313,ground_truth,0.9999732971191406,0.000751953125,btxrd-heuristic-000583,IMG000996.jpeg,0.000751953125,77,320,masks/IMG000996.png,93947d3ae191e3fbd2878522b3fc77b7746ecd712e4860d73b1f954362128dd8,0|255,320,6,,54,18,0.000751953125,1,0,1,0.7508106231689453,0.5047585964202881,0.11012419313192368,val,ok,0.15,1,1,24,10,34
17,8,1.0,0.17964020371437073,0.0,0.999990234375,0.19370605051517487,ground_truth,0.9999107122421265,0.001044921875,btxrd-heuristic-000591,IMG001006.jpeg,0.001044921875,107,320,masks/IMG001006.png,e78d87ef0513145b567b39a4c980a3b0d2e5f7501018472bf877913db37381e2,0|255,320,4,,33,11,0.001044921875,1,0,1,0.7512883543968201,0.42746904492378235,0.015221672132611275,val,ok,0.15,1,2,12,5,17
50,14,1.0,0.2501126229763031,0.0,0.999990234375,0.19100186228752136,ground_truth,0.9999958276748657,0.046337890625,btxrd-heuristic-000592,IMG001007.jpeg,0.046337890625,4745,320,masks/IMG001007.png,75b19ca27a5eb9af6d223819345b91a3f7570e366457c9e8b2037a1e75c4ea09,0|255,320,7,,63,21,0.04634765625,1,0,1,0.7700390219688416,0.5211750268936157,0.019396383315324783,val,ok,0.15,1,2,22,13,35
22,10,1.0,0.11551473289728165,0.0,0.999990234375,0.14559116959571838,ground_truth,0.00011845835979329422,0.000751953125,btxrd-heuristic-000600,IMG001024.jpeg,0.000751953125,77,320,masks/IMG001024.png,cf5c8928bc93c8d99600a663149daa9fc14755763daa78c6ddaa3faa03efbd75,0|255,320,5,,45,15,0.000751953125,1,0,1,0.7513315081596375,0.3632131814956665,0.0007666050223633647,val,ok,0.15,1,1,17,9,26
47,12,1.0,0.2216348648071289,0.0,0.999990234375,0.1917431503534317,ground_truth,0.9998519420623779,0.02359375,btxrd-heuristic-000605,IMG001030.jpeg,0.02359375,2416,320,masks/IMG001030.png,f390da5e0ffbbee4f1d27f37bf0853f883e76bbfb5d69a115a2dc22393679822,0|255,320,6,,54,18,0.02359375,1,0,1,0.7683205008506775,0.6047409772872925,0.29987284541130066,val,ok,0.15,1,7,24,10,34
22,12,1.0,0.17276237905025482,0.0,0.999990234375,0.19647885859012604,ground_truth,0.9999972581863403,0.001416015625,btxrd-heuristic-000620,IMG001056.jpeg,0.001416015625,145,320,masks/IMG001056.png,86cc7481bb772d92423351f10c9c87ca1da23275a4c7fc5bc5b1dc92ea64150e,0|255,320,6,,51,17,0.001875,1,0,1,0.7148033976554871,0.32863351702690125,0.015425841324031353,val,ok,0.15,1,7,20,10,30
40,12,1.0,0.22025467455387115,0.0,0.999990234375,0.18357563018798828,ground_truth,0.999956488609314,0.00974609375,btxrd-heuristic-000622,IMG001059.jpeg,0.00974609375,998,320,masks/IMG001059.png,98e6382570c769d47328aec192f3e29f1f55cf50362c29056cb4207a13e2434f,0|255,320,6,,54,18,0.00974609375,1,0,1,0.7568745017051697,0.487998366355896,0.1707918792963028,val,ok,0.15,1,1,23,8,31
15,10,1.0,0.13781170547008514,0.0,0.999990234375,0.13519032299518585,ground_truth,0.9999998807907104,0.000615234375,btxrd-heuristic-000623,IMG001060.jpeg,0.000615234375,63,320,masks/IMG001060.png,74dc76806a5de9c1b0126e6918798ec99154e4724c1169c2b52cff6099891026,0|255,320,5,,45,15,0.000615234375,1,0,1,0.7323240041732788,0.2894773483276367,0.013274893164634705,val,ok,0.15,1,1,18,9,27
29,12,1.0,0.20452268421649933,0.0,0.999990234375,0.18752707540988922,ground_truth,1.0,0.019541015625,btxrd-heuristic-000639,IMG001092.jpeg,0.019541015625,2001,320,masks/IMG001092.png,84d969f90c304d8ffe374b83b6f79adee364a1bbda564a32a284df82acaa0a93,0|255,320,6,,54,18,0.020087890625,1,0,1,0.7423745393753052,0.45029714703559875,0.20372283458709717,val,ok,0.15,1,2,24,10,34
12,6,1.0,0.13871997594833374,0.0,0.999990234375,0.15274718403816223,ground_truth,1.0,0.018623046875,btxrd-heuristic-000641,IMG001094.jpeg,0.018623046875,1907,320,masks/IMG001094.png,ffc354f912a4b62f2ce75abfad40c34ce466d4ef8daa1d72a98a5e3d2b952cf4,0|255,320,3,,27,9,0.018720703125,1,0,1,0.7459759712219238,0.42656630277633667,0.13236503303050995,val,ok,0.15,1,2,12,5,17
23,12,1.0,0.2665804922580719,0.0,0.999990234375,0.17303764820098877,ground_truth,0.9999969005584717,0.0,btxrd-heuristic-000644,IMG001098.jpeg,0.0,0,320,masks/IMG001098.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,54,18,0.0003125,1,0,1,0.6939199566841125,0.3929521441459656,0.03594357520341873,val,empty_after_localization,0.15,1,1,18,12,30
21,6,1.0,0.1616196185350418,0.0,0.999990234375,0.16368825733661652,ground_truth,0.9999998807907104,0.033505859375,btxrd-heuristic-000649,IMG001106.jpeg,0.033505859375,3431,320,masks/IMG001106.png,e28bd93eca7f842906e989e580105b760c1ba2fd4e2764624ca1453b064ae180,0|255,320,3,,27,9,0.033505859375,1,0,1,0.5742208361625671,0.43991777300834656,0.30986565351486206,val,ok,0.149677734375,1,2,12,5,17
11,6,1.0,0.11674819886684418,0.0,0.999990234375,0.17069952189922333,ground_truth,0.6520350575447083,0.010869140625,btxrd-heuristic-000669,IMG001136.jpeg,0.010869140625,1113,320,masks/IMG001136.png,ef88c39f324e50d0aeb44be835698dc9adba150aaeda5961d42b7ee876325585,0|255,320,3,,27,9,0.010869140625,1,0,1,0.6171063184738159,0.41162315011024475,0.25347036123275757,val,ok,0.15,1,1,12,5,17
9,10,1.0,0.16603681445121765,0.0,0.999990234375,0.1381624937057495,ground_truth,1.0,0.055546875,btxrd-heuristic-000672,IMG001140.jpeg,0.055546875,5688,320,masks/IMG001140.png,ca9591dc6a6b37289ce3652d561fe57369f15dab42efb2fc604fca10a76148cd,0|255,320,5,,45,15,0.05556640625,1,0,1,0.4900149703025818,0.2272653579711914,0.0001446540409233421,val,ok,0.1490625,1,1,14,8,22
3,8,1.0,0.1324038952589035,0.0,0.999990234375,0.1546209156513214,ground_truth,0.9999974966049194,0.03232421875,btxrd-heuristic-000673,IMG001141.jpeg,0.03232421875,3310,320,masks/IMG001141.png,15fb62a32dce753dbf3456325e1cb02d3b0c9890e65d664f9892c9b51d96dd4b,0|255,320,4,,36,12,0.03236328125,1,0,1,0.43665945529937744,0.21672259271144867,0.0016868331003934145,val,ok,0.15,1,1,16,8,24
26,8,1.0,0.2219461053609848,0.0,0.999990234375,0.214766725897789,ground_truth,0.9999275207519531,0.00107421875,btxrd-heuristic-000693,IMG001174.jpeg,0.00107421875,110,320,masks/IMG001174.png,e129fee4e70cc6175f8d8ddd3e1eeb9374857eb7be1270eed0e970887b6ba833,0|255,320,4,,36,12,0.001083984375,1,0,1,0.7511483430862427,0.4810340702533722,0.008506923913955688,val,ok,0.15,1,2,16,6,22
27,6,1.0,0.23940333724021912,0.0,0.999990234375,0.2076331079006195,ground_truth,1.0,0.040634765625,btxrd-heuristic-000702,IMG001190.jpeg,0.040634765625,4161,320,masks/IMG001190.png,e3a7e97e825a841bc99704eec55ba033e6795bf7a98c0b8e60128081476b1fa6,0|255,320,3,,27,9,0.040634765625,1,0,1,0.7806040048599243,0.672033429145813,0.48747313022613525,val,ok,0.15,1,6,12,5,17
52,14,1.0,0.3240984380245209,0.0,0.999990234375,0.22053728997707367,ground_truth,0.9999997615814209,0.056279296875,btxrd-heuristic-000702,IMG001191.jpeg,0.056279296875,5763,320,masks/IMG001191.png,a32ed14b7c07dc9f6778b3f057feacc0099327c801aa76b6c02854dc8682d51b,0|255,320,7,,63,21,0.056474609375,1,0,1,0.7775229811668396,0.5877887606620789,0.18672344088554382,val,ok,0.149453125,1,6,26,20,46
28,8,1.0,0.15100637078285217,0.0,0.999990234375,0.18416118621826172,ground_truth,0.9999998807907104,0.00189453125,btxrd-heuristic-000707,IMG001202.jpeg,0.00189453125,194,320,masks/IMG001202.png,299647b9b2a4de1c0685f78c156d3fe6f98aaabc5117fd5820ac9e322d813258,0|255,320,4,,36,12,0.00248046875,1,0,1,0.7154765725135803,0.515812873840332,0.183371439576149,val,ok,0.15,1,1,16,7,23
16,10,1.0,0.22271381318569183,0.0,0.999990234375,0.16201083362102509,ground_truth,1.0,0.03740234375,btxrd-heuristic-000710,IMG001206.jpeg,0.03740234375,3830,320,masks/IMG001206.png,1e8da663e19850718ff1d6f411381edb8c876fd4d15d4cb9efc9a9fa6823c7ed,0|255,320,5,,45,15,0.0376953125,1,0,1,0.6918254494667053,0.3096480667591095,0.0007619718089699745,val,ok,0.15,1,1,15,8,23
22,6,1.0,0.11605297029018402,0.0,0.999990234375,0.18473586440086365,ground_truth,0.9999896287918091,0.046005859375,btxrd-heuristic-000715,IMG001215.jpeg,0.046005859375,4711,320,masks/IMG001215.png,39297b265ff78a68f5a3abc5effc7db97168cb70e746f93c1e3bacb2a9ae87b9,0|255,320,3,,27,9,0.046005859375,1,0,1,0.7407407164573669,0.5734421014785767,0.17631840705871582,val,ok,0.15,1,6,12,5,17
24,6,1.0,0.1297505497932434,0.0,0.999990234375,0.1786695271730423,ground_truth,1.0,0.067412109375,btxrd-heuristic-000715,IMG001216.jpeg,0.067412109375,6903,320,masks/IMG001216.png,b47b89833822562578205d7a4df5c14ece0deb3d766b887a816986d8e648f77a,0|255,320,3,,27,9,0.0678125,1,0,1,0.6390664577484131,0.5199466943740845,0.35752978920936584,val,ok,0.15,1,6,12,5,17
2,6,1.0,0.1089865192770958,0.0,0.999990234375,0.14521509408950806,ground_truth,1.0,0.002783203125,btxrd-heuristic-000717,IMG001219.jpeg,0.002783203125,285,320,masks/IMG001219.png,3da99c2fbc05ba121227100de74ff386eb14a9ced5f53de18ec36bcd87815d89,0|255,320,3,,27,9,0.003291015625,1,0,1,0.569593071937561,0.2477049082517624,0.031391799449920654,val,ok,0.15,1,1,12,5,17
